time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2008-05-12T14:12:37.070Z,37.8093333,-121.945,7.688,1.04,md,8,96,0.09369,0.02,nc,nc71117031,2017-01-18T06:29:02.142Z,"San Francisco Bay area, California",earthquake,0.36,0.8,0.075,6,reviewed,nc,nc
2008-05-12T09:58:02.720Z,37.8261667,-121.9618333,5.737,1.38,md,26,61,0.04054,0.07,nc,nc51202558,2017-01-18T06:28:37.020Z,"San Francisco Bay area, California",earthquake,0.18,0.44,0.231,20,reviewed,nc,nc
2008-05-10T20:26:40.130Z,37.8093333,-121.9365,7.284,1.04,md,15,66,0.06667,0.06,nc,nc71006269,2017-01-18T06:21:55.270Z,"San Francisco Bay area, California",earthquake,0.25,0.71,0.11,11,reviewed,nc,nc
2008-05-07T11:34:01.100Z,37.8106667,-121.9351667,8.204,1.8,md,41,67,0.06667,0.08,nc,nc40217181,2017-01-18T06:05:51.980Z,"San Francisco Bay area, California",earthquake,0.16,0.38,0.168,17,reviewed,nc,nc
2008-05-07T07:12:13.560Z,37.813,-121.9431667,8.078,1.7,md,45,65,0.06036,0.14,nc,nc40217174,2017-01-18T06:05:00.940Z,"San Francisco Bay area, California",earthquake,0.2,0.44,0.145,35,reviewed,nc,nc
2008-04-22T05:31:13.840Z,37.8396667,-121.9908333,9.913,1.58,md,44,52,0.01892,0.09,nc,nc40215756,2017-01-18T04:33:46.640Z,"San Francisco Bay area, California",earthquake,0.14,0.31,0.147,39,reviewed,nc,nc
2008-04-06T17:48:13.350Z,37.8328333,-121.9616667,7.095,0.84,md,11,103,0.03604,0.06,nc,nc71108595,2017-01-18T02:49:07.986Z,"San Francisco Bay area, California",earthquake,0.32,0.73,0.21,8,reviewed,nc,nc
2008-03-29T17:27:19.580Z,37.8553333,-121.9995,13.852,0.69,md,10,108,0.006306,0.02,nc,nc71106956,2017-01-18T02:03:38.682Z,"San Francisco Bay area, California",earthquake,0.44,0.73,0.063,8,reviewed,nc,nc
2008-03-24T11:31:42.440Z,37.8648333,-121.9886667,6.513,0.81,md,5,290,0.007207,0.02,nc,nc71106071,2017-01-18T01:31:52.315Z,"San Francisco Bay area, California",earthquake,6.49,5.29,0.136,4,reviewed,nc,nc
2008-02-15T01:30:49.040Z,37.8315,-121.9588333,5.182,0.98,md,12,75,0.03784,0.05,nc,nc71099216,2017-01-17T21:05:28.859Z,"San Francisco Bay area, California",earthquake,0.39,0.58,0.04,3,reviewed,nc,nc
2008-02-11T17:42:24.090Z,37.8383333,-122.0016667,10.056,2.37,md,91,51,0.02162,0.12,nc,nc51196253,2017-01-17T20:45:13.310Z,"San Francisco Bay area, California",earthquake,0.13,0.28,0.194,75,reviewed,nc,nc
2007-12-23T03:59:16.060Z,37.8318333,-121.9643333,6.075,1.8,md,37,61,0.03514,0.09,nc,nc51193022,2017-01-17T09:25:14.660Z,"San Francisco Bay area, California",earthquake,0.17,0.32,0.125,22,reviewed,nc,nc
2007-12-22T01:31:58.170Z,37.8296667,-121.9591667,5.339,0.64,md,10,72,0.03964,0.03,nc,nc71090536,2017-01-17T09:18:48.814Z,"San Francisco Bay area, California",earthquake,0.26,1.23,0.06,3,reviewed,nc,nc
2007-12-20T01:37:26.390Z,37.8281667,-121.9621667,4.979,1.94,md,15,65,0.03874,0.03,nc,nc51192849,2017-01-17T09:07:49.727Z,"San Francisco Bay area, California",earthquake,0.2,0.4,0.085,7,reviewed,nc,nc
2007-12-14T22:10:23.910Z,37.8348333,-121.9933333,5.955,0.98,md,14,58,0.02432,0.04,nc,nc40207442,2017-01-17T08:38:09.246Z,"San Francisco Bay area, California",earthquake,0.3,0.57,0.074,5,reviewed,nc,nc
2007-12-08T21:46:11.850Z,37.8275,-121.9645,4.46,0.86,md,9,69,0.03874,0.04,nc,nc71088075,2017-01-17T07:59:29.467Z,"San Francisco Bay area, California",earthquake,0.33,0.49,0.122,4,reviewed,nc,nc
2007-12-05T02:13:34.320Z,37.8306667,-121.9628333,4.63,1.33,md,11,68,0.03694,0.04,nc,nc40206902,2017-01-17T07:40:19.303Z,"San Francisco Bay area, California",earthquake,0.26,0.57,0.11,5,reviewed,nc,nc
2007-12-05T02:13:15.490Z,37.8293333,-121.964,4.91,1.23,md,10,70,0.03694,0.03,nc,nc40206901,2017-01-17T07:40:14.175Z,"San Francisco Bay area, California",earthquake,0.27,0.58,0.087,5,reviewed,nc,nc
2007-12-04T05:38:38.670Z,37.8273333,-121.9626667,4.939,1.13,md,11,102,0.03964,0.04,nc,nc40206862,2017-01-17T07:35:56.399Z,"San Francisco Bay area, California",earthquake,0.23,0.7,0.076,4,reviewed,nc,nc
2007-12-01T05:40:02.930Z,37.8335,-121.9673333,7.383,2.55,md,104,60,0.03243,0.14,nc,nc40206612,2017-01-17T07:12:18.050Z,"San Francisco Bay area, California",earthquake,0.12,0.23,0.121,82,reviewed,nc,nc
2007-11-11T05:15:18.750Z,37.8273333,-121.9658333,4.289,0.83,md,11,62,0.03784,0.05,nc,nc71081825,2017-01-17T05:03:18.827Z,"San Francisco Bay area, California",earthquake,0.25,0.71,0.243,3,reviewed,nc,nc
2007-11-11T03:09:56.710Z,37.8283333,-121.9648333,4.729,0.78,md,12,63,0.03784,0.05,nc,nc71081810,2017-01-17T05:02:37.999Z,"San Francisco Bay area, California",earthquake,0.22,0.58,0.229,4,reviewed,nc,nc
2007-11-09T03:31:28.880Z,37.831,-122.0028333,10.82,0.48,md,9,90,0.02883,0.03,nc,nc71081050,2017-01-17T04:49:45.994Z,"San Francisco Bay area, California",earthquake,0.44,0.62,0.089,2,reviewed,nc,nc
2007-11-03T23:53:17.480Z,37.8301667,-121.9646667,5.08,1.38,md,13,81,0.03604,0.04,nc,nc40204939,2017-01-17T04:09:43.652Z,"San Francisco Bay area, California",earthquake,0.27,0.5,0.105,4,reviewed,nc,nc
2007-11-02T09:40:17.580Z,37.8265,-121.9656667,4.336,0.71,md,10,74,0.03874,0.05,nc,nc71079406,2017-01-17T03:59:06.230Z,"San Francisco Bay area, California",earthquake,0.28,0.72,0.075,4,reviewed,nc,nc
2007-11-01T21:14:53.730Z,37.8326667,-121.9641667,3.73,1.12,md,13,82,0.03423,0.05,nc,nc71079166,2017-01-17T03:54:39.834Z,"San Francisco Bay area, California",earthquake,0.28,0.52,0.135,4,reviewed,nc,nc
2007-11-01T16:43:11.100Z,37.8278333,-121.9726667,4.946,1.01,md,11,81,0.03514,0.08,nc,nc51189879,2017-01-17T03:52:54.012Z,"San Francisco Bay area, California",earthquake,0.31,0.62,0.08,5,reviewed,nc,nc
2007-11-01T13:13:22.110Z,37.826,-121.965,4.209,0.83,md,11,65,0.03964,0.05,nc,nc71079071,2017-01-17T03:51:03.930Z,"San Francisco Bay area, California",earthquake,0.26,0.73,0.248,3,reviewed,nc,nc
2007-11-01T12:35:14.440Z,37.827,-121.9678333,5.098,1.76,md,24,60,0.03784,0.06,nc,nc51189861,2017-01-17T03:50:58.050Z,"San Francisco Bay area, California",earthquake,0.2,0.45,0.245,15,reviewed,nc,nc
2007-11-01T11:03:37.560Z,37.8306667,-121.9681667,7.198,2.65,md,114,59,0.03423,0.14,nc,nc51189851,2017-01-17T03:50:12.430Z,"San Francisco Bay area, California",earthquake,0.12,0.23,0.146,100,reviewed,nc,nc
2007-11-01T00:18:31.670Z,37.828,-121.9601667,4.92,0.73,md,8,104,0.04054,0.03,nc,nc71078916,2017-01-17T03:45:31.546Z,"San Francisco Bay area, California",earthquake,0.23,1.05,0.11,4,reviewed,nc,nc
2007-10-30T23:52:52.240Z,37.8293333,-121.9668333,5.86,2.11,md,40,60,0.03604,0.1,nc,nc40204622,2017-01-17T03:28:44.550Z,"San Francisco Bay area, California",earthquake,0.16,0.34,0.169,12,reviewed,nc,nc
2007-10-14T00:21:06.490Z,37.8356667,-121.9928333,8.429,1.64,md,37,52,0.02342,0.07,nc,nc40203679,2017-01-17T01:51:55.300Z,"San Francisco Bay area, California",earthquake,0.15,0.32,0.099,15,reviewed,nc,nc
2007-10-03T01:59:18.590Z,37.8425,-121.9445,7.762,0.58,md,10,79,0.04144,0.09,nc,nc71071620,2017-01-17T00:53:50.745Z,"San Francisco Bay area, California",earthquake,0.39,1.2,0.043,2,reviewed,nc,nc
2007-09-30T07:09:12.620Z,37.8255,-121.994,9.348,1.67,md,39,53,0.03333,0.07,nc,nc40202926,2017-01-17T00:39:03.760Z,"San Francisco Bay area, California",earthquake,0.14,0.28,0.125,17,reviewed,nc,nc
2007-09-24T21:04:15.830Z,37.848,-121.9333333,9.204,0.75,md,9,83,0.04775,0.07,nc,nc71069470,2017-01-17T00:08:04.827Z,"San Francisco Bay area, California",earthquake,0.35,0.72,0.02,3,reviewed,nc,nc
2007-09-19T08:56:02.020Z,37.8263333,-121.96,5.297,0.97,md,8,108,0.04144,0.02,nc,nc71067860,2017-01-16T23:22:45.382Z,"San Francisco Bay area, California",earthquake,0.34,0.76,0.312,3,reviewed,nc,nc
2007-09-18T03:49:09.430Z,37.8308333,-121.962,5.689,1.32,md,17,69,0.03694,0.05,nc,nc40202041,2017-01-16T23:14:05.101Z,"San Francisco Bay area, California",earthquake,0.25,0.53,0.142,4,reviewed,nc,nc
2007-09-16T11:13:47.650Z,37.8316667,-121.9623333,5.271,1.07,md,12,149,0.03604,0.04,nc,nc71000454,2017-01-16T23:02:52.518Z,"San Francisco Bay area, California",earthquake,0.3,0.63,0.046,3,reviewed,nc,nc
2007-09-16T11:01:56.380Z,37.8325,-121.963,6.061,1.45,md,19,69,0.03514,0.08,nc,nc40201927,2017-01-16T23:02:33.757Z,"San Francisco Bay area, California",earthquake,0.21,0.48,0.11,11,reviewed,nc,nc
2007-09-12T05:19:59.910Z,37.8286667,-121.965,5.406,1.14,md,14,101,0.03694,0.06,nc,nc40201686,2017-01-16T22:40:42.757Z,"San Francisco Bay area, California",earthquake,0.22,0.51,0.3,6,reviewed,nc,nc
2007-09-10T10:48:04.900Z,37.8293333,-121.9621667,4.766,0.91,md,10,107,0.03784,0.04,nc,nc71064735,2017-01-16T22:33:12.525Z,"San Francisco Bay area, California",earthquake,0.27,0.64,0.116,4,reviewed,nc,nc
2007-09-07T05:20:51.690Z,37.8378333,-121.9601667,3.889,1.75,md,7,125,0.03333,0.09,nc,nc71000414,2017-01-16T22:09:38.971Z,"San Francisco Bay area, California",earthquake,0.53,2.64,,1,reviewed,nc,nc
2007-09-07T05:20:33.750Z,37.828,-121.9623333,5.239,0.98,md,10,102,0.03874,0.06,nc,nc71000419,2017-01-16T22:09:23.754Z,"San Francisco Bay area, California",earthquake,0.31,0.61,0.229,3,reviewed,nc,nc
2007-09-07T04:59:56.950Z,37.8278333,-121.9651667,5.223,1.48,md,18,66,0.03784,0.07,nc,nc40201417,2017-01-16T22:09:14.537Z,"San Francisco Bay area, California",earthquake,0.21,0.53,0.094,4,reviewed,nc,nc
2007-09-07T04:59:34.960Z,37.8285,-121.962,5.556,1.76,md,22,67,0.03874,0.08,nc,nc40201416,2017-01-16T22:09:09.365Z,"San Francisco Bay area, California",earthquake,0.19,0.47,0.187,9,reviewed,nc,nc
2007-09-07T03:00:19.110Z,37.8303333,-121.9656667,5.439,1.5,md,18,66,0.03604,0.11,nc,nc40201403,2017-01-16T22:07:59.392Z,"San Francisco Bay area, California",earthquake,0.24,0.6,0.086,6,reviewed,nc,nc
2007-09-05T09:01:49.760Z,37.8298333,-121.9643333,5.33,1.2,md,17,66,0.03694,0.05,nc,nc71063270,2017-01-16T21:58:22.388Z,"San Francisco Bay area, California",earthquake,0.23,0.41,0.132,4,reviewed,nc,nc
2007-09-05T07:24:48.310Z,37.828,-121.964,4.74,1.34,md,12,66,0.03874,0.05,nc,nc40201296,2017-01-16T21:58:05.718Z,"San Francisco Bay area, California",earthquake,0.29,0.59,0.115,8,reviewed,nc,nc
2007-09-05T02:16:47.820Z,37.8285,-121.9615,5.459,1.46,md,16,67,0.03874,0.06,nc,nc40201288,2017-01-16T21:57:05.849Z,"San Francisco Bay area, California",earthquake,0.22,0.79,0.191,4,reviewed,nc,nc
2007-08-22T23:09:07.280Z,37.8283333,-121.9616667,5.059,0.95,md,9,79,0.03874,0.02,nc,nc71059311,2017-01-16T20:56:18.585Z,"San Francisco Bay area, California",earthquake,0.25,0.58,0.057,3,reviewed,nc,nc
2007-08-22T18:43:54.040Z,37.829,-121.9625,5.26,1.43,md,13,83,0.03784,0.03,nc,nc71059286,2017-01-16T20:56:00.556Z,"San Francisco Bay area, California",earthquake,0.25,0.53,0.13,5,reviewed,nc,nc
2007-08-12T03:13:30.500Z,37.8258333,-121.9848333,9.209,1.8,md,57,55,0.03333,0.08,nc,nc40200198,2017-01-16T19:56:51.150Z,"San Francisco Bay area, California",earthquake,0.12,0.26,0.148,29,reviewed,nc,nc
2007-07-28T12:20:28.410Z,37.8298333,-121.9553333,6.913,1.25,md,23,63,0.04144,0.06,nc,nc51184600,2017-01-16T18:46:38.829Z,"San Francisco Bay area, California",earthquake,0.18,0.43,0.223,8,reviewed,nc,nc
2007-07-18T23:56:10.320Z,37.8548333,-121.9618333,6.752,0.58,md,7,103,0.02432,0.03,nc,nc71049606,2017-01-16T18:02:33.353Z,"San Francisco Bay area, California",earthquake,0.5,0.9,0.068,2,reviewed,nc,nc
2007-07-15T13:59:15.050Z,37.8673333,-121.9566667,14.752,0.96,md,9,100,0.02973,0.1,nc,nc51184149,2017-01-16T17:45:22.917Z,"San Francisco Bay area, California",earthquake,0.61,1.21,0.01,7,reviewed,nc,nc
2007-07-03T02:47:28.500Z,37.8288333,-121.9633333,5.066,1.05,md,12,67,0.03784,0.03,nc,nc51183722,2017-01-16T16:43:47.604Z,"San Francisco Bay area, California",earthquake,0.24,0.52,0.157,4,reviewed,nc,nc
2007-06-20T05:57:32.900Z,37.8251667,-121.9715,7.071,0.69,md,9,98,0.03784,0.03,nc,nc71040626,2017-01-16T15:41:10.190Z,"San Francisco Bay area, California",earthquake,0.49,0.44,,1,reviewed,nc,nc
2007-05-15T10:50:41.320Z,37.8315,-121.9681667,5.693,1.01,md,16,66,0.03333,0.05,nc,nc51181944,2017-01-16T12:38:12.022Z,"San Francisco Bay area, California",earthquake,0.23,0.5,0.145,4,reviewed,nc,nc
2007-05-05T10:17:24.880Z,37.8535,-121.9705,4.559,1.33,md,18,94,0.01802,0.09,nc,nc51181571,2017-01-16T11:50:17.678Z,"San Francisco Bay area, California",earthquake,0.23,0.42,0.142,5,reviewed,nc,nc
2007-03-23T13:27:13.900Z,37.8606667,-121.9878333,4.365,1.14,md,14,100,0.004505,0.04,nc,nc71019500,2017-01-16T08:26:47.350Z,"San Francisco Bay area, California",earthquake,0.22,0.26,0.147,4,reviewed,nc,nc
2007-02-24T05:05:52.620Z,37.8106667,-121.9626667,10.213,2.21,md,80,60,0.05405,0.11,nc,nc40193850,2017-01-16T05:59:51.170Z,"San Francisco Bay area, California",earthquake,0.13,0.26,0.102,43,reviewed,nc,nc
2007-02-17T01:07:15.110Z,37.8655,-121.9228333,13.108,0.95,md,10,99,0.04865,0.04,nc,nc71012775,2017-01-16T05:33:52.242Z,"San Francisco Bay area, California",earthquake,0.53,1.23,0.05,3,reviewed,nc,nc
2007-01-22T16:01:47.760Z,37.8446667,-121.967,15.372,2.08,md,63,59,0.02432,0.11,nc,nc51177944,2017-01-16T03:43:17.180Z,"San Francisco Bay area, California",earthquake,0.16,0.33,0.169,19,reviewed,nc,nc
2007-01-22T09:45:57.400Z,37.8421667,-121.968,14.447,1.47,md,31,78,0.02523,0.09,nc,nc51177935,2017-01-16T03:42:07.300Z,"San Francisco Bay area, California",earthquake,0.23,0.57,0.023,4,reviewed,nc,nc
2007-01-19T03:17:30.130Z,37.848,-121.9706667,7.179,1.02,md,14,91,0.02072,0.07,nc,nc71007751,2017-01-16T03:30:22.113Z,"San Francisco Bay area, California",earthquake,0.3,0.61,0.242,4,reviewed,nc,nc
2007-01-17T00:40:58.300Z,37.8333333,-121.9286667,10.807,1.71,md,46,71,0.05676,0.13,nc,nc51177764,2017-01-16T03:18:03.360Z,"San Francisco Bay area, California",earthquake,0.21,0.43,0.152,13,reviewed,nc,nc
2007-01-07T14:51:18.710Z,37.8613333,-122.0015,13.496,0.76,md,11,108,0.007207,0.04,nc,nc71004065,2017-01-16T02:43:25.741Z,"San Francisco Bay area, California",earthquake,0.43,1.15,,1,reviewed,nc,nc
2006-12-29T08:37:11.440Z,37.8218333,-121.9448333,7.311,0.85,md,7,111,0.05315,0.05,nc,nc71004501,2017-01-15T18:15:33.348Z,"San Francisco Bay area, California",earthquake,0.38,0.92,0.149,3,reviewed,nc,nc
2006-11-11T06:21:32.960Z,37.8485,-121.9983333,9.212,2.78,md,113,48,0.01081,0.13,nc,nc21547598,2017-01-15T14:23:25.990Z,"San Francisco Bay area, California",earthquake,0.11,0.19,0.08,100,reviewed,nc,nc
2006-08-19T12:59:19.750Z,37.8551667,-121.9638333,6.541,1.55,md,24,84,0.02342,0.09,nc,nc21533052,2017-01-15T03:48:55.782Z,"San Francisco Bay area, California",earthquake,0.25,0.56,0.13,17,reviewed,nc,nc
2006-07-29T08:15:25.820Z,37.854,-121.9636667,6.457,1.61,md,21,92,0.02342,0.07,nc,nc21529607,2017-01-15T01:52:50.867Z,"San Francisco Bay area, California",earthquake,0.23,0.49,0.09,10,reviewed,nc,nc
2006-07-24T12:10:32.930Z,37.8211667,-121.9543333,14.56,1.32,md,17,73,0.04865,0.05,nc,nc21528795,2017-01-15T01:20:46.724Z,"San Francisco Bay area, California",earthquake,0.34,0.81,0.07,6,reviewed,nc,nc
2006-07-24T11:15:38.480Z,37.8146667,-121.944,15.734,1.31,md,13,76,0.05856,0.06,nc,nc21528791,2017-01-15T01:20:33.359Z,"San Francisco Bay area, California",earthquake,0.41,1.06,0.03,6,reviewed,nc,nc
2006-07-19T13:54:30.440Z,37.8215,-121.93,7.004,1.21,md,12,75,0.06216,0.05,nc,nc21528007,2017-01-15T00:47:53.564Z,"San Francisco Bay area, California",earthquake,0.31,0.79,0.04,5,reviewed,nc,nc
2006-05-07T23:55:37.850Z,37.8628333,-121.9716667,12.045,2.07,md,43,54,0.01712,0.08,nc,nc21516100,2017-01-14T14:41:56.020Z,"San Francisco Bay area, California",earthquake,0.19,0.46,0.08,26,reviewed,nc,nc
2006-03-21T09:11:37.530Z,37.8215,-121.974,5.898,0.99,md,17,64,0.04054,0.04,nc,nc21510075,2017-01-14T07:48:59.990Z,"San Francisco Bay area, California",earthquake,0.21,0.46,0.1,5,reviewed,nc,nc
2005-11-28T13:58:35.720Z,37.8261667,-121.9263333,8.024,1.59,md,39,72,0.06216,0.09,nc,nc21497066,2017-01-13T18:10:17.230Z,"San Francisco Bay area, California",earthquake,0.18,0.44,0.05,13,reviewed,nc,nc
2005-10-30T07:48:02.880Z,37.8656667,-121.9368333,6.724,1.26,md,19,69,0.04505,0.06,nc,nc21492459,2017-01-12T23:36:38.959Z,"San Francisco Bay area, California",earthquake,0.22,0.45,0.07,8,reviewed,nc,nc
2005-09-15T12:31:08.900Z,37.8355,-121.995,8.893,1.76,md,56,51,0.02342,0.12,nc,nc21483490,2017-01-12T00:51:36.190Z,"San Francisco Bay area, California",earthquake,0.16,0.31,0.16,21,reviewed,nc,nc
2005-07-14T02:24:57.770Z,37.8481667,-121.9366667,5.416,1.82,md,25,89,0.04595,0.06,nc,nc21468928,2017-01-11T12:49:04.189Z,"San Francisco Bay area, California",earthquake,0.16,0.39,0.15,11,reviewed,nc,nc
2005-07-05T18:05:55.300Z,37.8508333,-121.9935,13.884,1.69,md,22,99,0.008108,0.05,nc,nc21467409,2017-01-11T11:44:46.261Z,"San Francisco Bay area, California",earthquake,0.29,0.59,0.08,8,reviewed,nc,nc
2005-04-19T08:33:02.650Z,37.823,-121.9503333,4.963,1.18,md,11,115,0.04865,0.05,nc,nc21450609,2017-01-11T01:58:51.879Z,"San Francisco Bay area, California",earthquake,0.39,0.71,0.35,4,reviewed,nc,nc
2005-04-13T23:27:57.830Z,37.8248333,-121.9505,5.627,1.94,md,19,135,0.04775,0.07,nc,nc21449811,2017-01-11T01:22:51.854Z,"San Francisco Bay area, California",earthquake,0.3,0.45,0.12,11,reviewed,nc,nc
2005-03-17T01:13:34.080Z,37.8393333,-121.997,14.813,0.98,md,14,86,0.01982,0.07,nc,nc21445795,2017-01-10T21:59:07.850Z,"San Francisco Bay area, California",earthquake,0.45,1.22,0.03,3,reviewed,nc,nc
2004-09-07T21:28:14.450Z,37.8163333,-121.9425,6.516,1.21,md,11,73,0.05856,0.04,nc,nc21394049,2017-01-08T19:29:41.537Z,"San Francisco Bay area, California",earthquake,0.27,0.93,0.04,3,reviewed,nc,nc
2004-08-19T03:58:34.620Z,37.8333333,-121.9671667,6.878,1.66,md,30,62,0.03243,0.07,nc,nc21389893,2017-01-08T18:02:03.810Z,"San Francisco Bay area, California",earthquake,0.16,0.3,0.14,11,reviewed,nc,nc
2004-08-11T18:52:56.070Z,37.8233333,-121.9456667,19.208,1.8,md,26,105,0.05135,0.07,nc,nc21387884,2017-01-08T17:22:13.415Z,"San Francisco Bay area, California",earthquake,0.43,0.48,0.08,9,reviewed,nc,nc
2004-08-11T18:26:16.980Z,37.8176667,-121.9481667,18.758,1.64,md,10,121,0.05405,0.03,nc,nc21387878,2017-01-08T17:22:03.190Z,"San Francisco Bay area, California",earthquake,0.45,1.24,0.31,2,reviewed,nc,nc
2004-08-11T16:48:09.740Z,37.8193333,-121.9501667,19.276,1.72,md,16,102,0.05225,0.05,nc,nc21387850,2017-01-08T17:21:32.232Z,"San Francisco Bay area, California",earthquake,0.43,0.93,0.14,7,reviewed,nc,nc
2004-08-11T14:58:41.100Z,37.8171667,-121.9486667,17.976,1.32,md,10,120,0.05405,0.02,nc,nc21387820,2017-01-08T17:21:07.070Z,"San Francisco Bay area, California",earthquake,0.64,1.85,,1,reviewed,nc,nc
2004-05-14T14:11:37.710Z,37.8136667,-121.9591667,12.468,1.51,md,5,212,0.05225,0.04,nc,nc21364227,2017-01-07T13:00:49.654Z,"San Francisco Bay area, California",earthquake,1.13,1.49,0.2,5,automatic,nc,nc
2003-11-09T15:05:33.110Z,37.824,-121.9435,6.606,1.28,md,10,94,0.05225,0.03,nc,nc21317651,2017-01-04T17:28:04.348Z,"San Francisco Bay area, California",earthquake,0.34,0.62,0.37,4,reviewed,nc,nc
2003-11-07T10:46:27.700Z,37.81,-121.989,8.302,1.27,md,15,91,0.04865,0.04,nc,nc21317340,2017-01-04T10:26:11.455Z,"San Francisco Bay area, California",earthquake,0.26,0.64,0.12,4,reviewed,nc,nc
2003-10-11T10:40:17.610Z,37.862,-121.9951667,6.343,2.03,md,36,59,0.003604,0.1,nc,nc21312105,2017-01-04T09:01:54.400Z,"San Francisco Bay area, California",earthquake,0.17,0.3,0.1,25,reviewed,nc,nc
2003-10-03T16:32:55.650Z,37.8523333,-121.9841667,6.353,1.9,md,36,92,0.009009,0.07,nc,nc21310728,2017-01-04T08:33:37.660Z,"San Francisco Bay area, California",earthquake,0.16,0.27,0.109,23,reviewed,nc,nc
2003-09-17T13:13:11.370Z,37.858,-121.9416667,5.157,1.54,md,10,192,0.04054,0.06,nc,nc21307680,2017-01-04T07:35:39.729Z,"San Francisco Bay area, California",earthquake,0.55,0.44,0.12,7,reviewed,nc,nc
2003-09-15T10:07:31.630Z,37.8488333,-121.987,3.098,1.54,ma,10,90,0.01081,0.03,nc,nc21307333,2017-01-04T07:29:10.147Z,"San Francisco Bay area, California",earthquake,0.33,0.36,0.06,3,reviewed,nc,nc
2003-09-13T01:15:23.570Z,37.8378333,-121.9515,9.156,1.64,md,31,89,0.03874,0.06,nc,nc21307039,2017-01-04T07:24:39.904Z,"San Francisco Bay area, California",earthquake,0.16,0.3,0.1,13,reviewed,nc,nc
2003-08-05T05:00:39.850Z,37.816,-121.9505,14.566,1.9,md,40,90,0.05405,0.1,nc,nc30226120,2017-01-04T05:26:04.340Z,"San Francisco Bay area, California",earthquake,0.21,0.42,0.1,17,reviewed,nc,nc
2003-07-19T06:52:31.140Z,37.8191667,-121.9258333,8.394,1.64,md,20,85,0.06667,0.05,nc,nc21293126,2017-01-04T04:32:22.781Z,"San Francisco Bay area, California",earthquake,0.21,0.47,0.1,12,reviewed,nc,nc
2003-03-03T09:48:43.820Z,37.8563333,-121.9888333,1.983,1.38,md,11,98,0.003604,0.03,nc,nc21269613,2017-01-03T20:42:07.251Z,"San Francisco Bay area, California",earthquake,0.22,0.26,0.14,2,reviewed,nc,nc
2003-03-02T08:49:28.360Z,37.8313333,-121.966,4.745,1.23,md,16,66,0.03514,0.04,nc,nc21269530,2017-01-03T20:39:42.251Z,"San Francisco Bay area, California",earthquake,0.19,0.43,0.09,7,reviewed,nc,nc
2003-01-03T15:17:07.390Z,37.8181667,-121.95,15.978,1.71,md,25,132,0.05315,0.04,nc,nc21262091,2017-01-03T16:57:01.710Z,"San Francisco Bay area, California",earthquake,0.29,0.53,0.12,14,reviewed,nc,nc
2002-11-29T14:40:11.160Z,37.837,-121.9841667,6.972,2.12,md,41,54,0.02252,0.08,nc,nc21257867,2017-01-03T08:41:53.660Z,"San Francisco Bay area, California",earthquake,0.15,0.26,0.13,23,reviewed,nc,nc
2002-11-24T15:26:13.930Z,37.8208333,-121.9846667,3.65,2.15,md,9,170,0.03874,0.11,nc,nc21256692,2017-01-03T08:16:35.546Z,"San Francisco Bay area, California",earthquake,0.65,1.43,0.17,5,reviewed,nc,nc
2002-10-22T17:51:18.770Z,37.8453333,-121.9306667,11.566,1.57,md,10,131,0.05135,0.07,nc,nc21251221,2017-01-03T06:15:31.302Z,"San Francisco Bay area, California",earthquake,0.7,1.56,0.07,5,reviewed,nc,nc
2002-10-06T06:52:36.280Z,37.8476667,-121.9506667,15.243,1.41,md,13,89,0.03514,0.07,nc,nc21248582,2017-01-03T05:10:23.069Z,"San Francisco Bay area, California",earthquake,0.43,1.12,,1,reviewed,nc,nc
2002-10-01T11:51:41.020Z,37.8135,-121.9695,6.216,0.89,md,9,101,0.04865,0.03,nc,nc21248014,2017-01-03T04:50:16.205Z,"San Francisco Bay area, California",earthquake,0.3,0.88,0.13,4,reviewed,nc,nc
2002-09-30T19:52:05.490Z,37.8148333,-121.9723333,7.292,2.23,md,69,62,0.04685,0.07,nc,nc21247918,2017-01-03T04:47:27.100Z,"San Francisco Bay area, California",earthquake,0.1,0.17,0.1,46,reviewed,nc,nc
2002-09-30T01:32:51.550Z,37.8165,-121.9731667,6.442,1.2,md,10,122,0.04505,0.02,nc,nc21247797,2017-01-03T04:43:18.371Z,"San Francisco Bay area, California",earthquake,0.42,0.5,,1,reviewed,nc,nc
